http://data.europa.eu/esco/isco/C2133	http://data.europa.eu/esco/occupation/59883630-45f9-40e7-9732-9e5ff9758d2b	sustainability consultant	environmental impact assessor
http://data.europa.eu/esco/isco/C2133	http://data.europa.eu/esco/occupation/59883630-45f9-40e7-9732-9e5ff9758d2b	program coordinator environment	environment program coordinator
http://data.europa.eu/esco/isco/C2133	http://data.europa.eu/esco/occupation/59883630-45f9-40e7-9732-9e5ff9758d2b	environmental consultant	environmental officer
http://data.europa.eu/esco/isco/C2133	http://data.europa.eu/esco/occupation/59883630-45f9-40e7-9732-9e5ff9758d2b	program coordinator environment	environmental health officer
http://data.europa.eu/esco/isco/C2133	http://data.europa.eu/esco/occupation/59883630-45f9-40e7-9732-9e5ff9758d2b	environmental auditor	sustainability consultant
http://data.europa.eu/esco/isco/C2133	http://data.europa.eu/esco/occupation/59883630-45f9-40e7-9732-9e5ff9758d2b	programme coordinator environment	environmental manager
http://data.europa.eu/esco/isco/C2133	http://data.europa.eu/esco/occupation/59883630-45f9-40e7-9732-9e5ff9758d2b	environmental program coordinator	environmental health officer
http://data.europa.eu/esco/isco/C2133	http://data.europa.eu/esco/occupation/59883630-45f9-40e7-9732-9e5ff9758d2b	environmental program coordinator	environmental manager
http://data.europa.eu/esco/isco/C2133	http://data.europa.eu/esco/occupation/59883630-45f9-40e7-9732-9e5ff9758d2b	programme coordinator environment	sustainability consultant
http://data.europa.eu/esco/isco/C2133	http://data.europa.eu/esco/occupation/59883630-45f9-40e7-9732-9e5ff9758d2b	programme coordinator environment	environment compliance manager
http://data.europa.eu/esco/isco/C2133	http://data.europa.eu/esco/occupation/11d72bd6-779a-4643-9962-313833740094	soil scientist	ecosystem restoration project manager
http://data.europa.eu/esco/isco/C2133	http://data.europa.eu/esco/occupation/11d72bd6-779a-4643-9962-313833740094	land survey technician	geological technologist
http://data.europa.eu/esco/isco/C2133	http://data.europa.eu/esco/occupation/11d72bd6-779a-4643-9962-313833740094	geological technologist	green infrastructure analyst
http://data.europa.eu/esco/isco/C2133	http://data.europa.eu/esco/occupation/11d72bd6-779a-4643-9962-313833740094	environmental surveyor	environmental impact expert
http://data.europa.eu/esco/isco/C2133	http://data.europa.eu/esco/occupation/11d72bd6-779a-4643-9962-313833740094	environmental engineer	geological technologist
http://data.europa.eu/esco/isco/C2133	http://data.europa.eu/esco/occupation/11d72bd6-779a-4643-9962-313833740094	soil scientist	environmental chemist
http://data.europa.eu/esco/isco/C2133	http://data.europa.eu/esco/occupation/11d72bd6-779a-4643-9962-313833740094	environmental field scientist	environmental impact expert
http://data.europa.eu/esco/isco/C2133	http://data.europa.eu/esco/occupation/11d72bd6-779a-4643-9962-313833740094	environmental engineer	land survey technician
http://data.europa.eu/esco/isco/C2133	http://data.europa.eu/esco/occupation/11d72bd6-779a-4643-9962-313833740094	environmental field scientist	soil scientist
http://data.europa.eu/esco/isco/C2133	http://data.europa.eu/esco/occupation/11d72bd6-779a-4643-9962-313833740094	environmental impact expert	geologist
http://data.europa.eu/esco/isco/C2133	http://data.europa.eu/esco/occupation/fab474ea-a4a9-4c11-9548-1d50ad594a34	natural resources specialist	natural resources adviser
http://data.europa.eu/esco/isco/C2133	http://data.europa.eu/esco/occupation/fab474ea-a4a9-4c11-9548-1d50ad594a34	natural resources expert	natural resources specialist
http://data.europa.eu/esco/isco/C2133	http://data.europa.eu/esco/occupation/fab474ea-a4a9-4c11-9548-1d50ad594a34	natural resource consultant	natural resources adviser
http://data.europa.eu/esco/isco/C2133	http://data.europa.eu/esco/occupation/fab474ea-a4a9-4c11-9548-1d50ad594a34	natural resources expert	resources consultant
http://data.europa.eu/esco/isco/C2133	http://data.europa.eu/esco/occupation/fab474ea-a4a9-4c11-9548-1d50ad594a34	natural resource consultant	natural resources expert
http://data.europa.eu/esco/isco/C2133	http://data.europa.eu/esco/occupation/fab474ea-a4a9-4c11-9548-1d50ad594a34	natural resources adviser	natural resources expert
http://data.europa.eu/esco/isco/C2133	http://data.europa.eu/esco/occupation/fab474ea-a4a9-4c11-9548-1d50ad594a34	natural resources consultant	natural resources specialist
http://data.europa.eu/esco/isco/C2133	http://data.europa.eu/esco/occupation/fab474ea-a4a9-4c11-9548-1d50ad594a34	natural resources consultant	natural resource consultant
http://data.europa.eu/esco/isco/C2133	http://data.europa.eu/esco/occupation/fab474ea-a4a9-4c11-9548-1d50ad594a34	natural resource consultant	resources consultant
http://data.europa.eu/esco/isco/C2133	http://data.europa.eu/esco/occupation/fab474ea-a4a9-4c11-9548-1d50ad594a34	resources consultant	natural resources adviser
http://data.europa.eu/esco/isco/C2133	http://data.europa.eu/esco/occupation/80d880ec-3bae-45a2-a2d3-41345ee0b319	forester	heritage coast ranger
http://data.europa.eu/esco/isco/C2133	http://data.europa.eu/esco/occupation/80d880ec-3bae-45a2-a2d3-41345ee0b319	zoo field conservation officer	conservation programmes officer
http://data.europa.eu/esco/isco/C2133	http://data.europa.eu/esco/occupation/80d880ec-3bae-45a2-a2d3-41345ee0b319	environmental enforcement officer	heritage coast warden
http://data.europa.eu/esco/isco/C2133	http://data.europa.eu/esco/occupation/80d880ec-3bae-45a2-a2d3-41345ee0b319	heritage coast ranger	wildlife control agent
http://data.europa.eu/esco/isco/C2133	http://data.europa.eu/esco/occupation/80d880ec-3bae-45a2-a2d3-41345ee0b319	zoo field conservation officer	park ranger
http://data.europa.eu/esco/isco/C2133	http://data.europa.eu/esco/occupation/80d880ec-3bae-45a2-a2d3-41345ee0b319	wildlife control agent	environmental enforcement officer
http://data.europa.eu/esco/isco/C2133	http://data.europa.eu/esco/occupation/80d880ec-3bae-45a2-a2d3-41345ee0b319	park ranger	countryside ranger
http://data.europa.eu/esco/isco/C2133	http://data.europa.eu/esco/occupation/80d880ec-3bae-45a2-a2d3-41345ee0b319	fish and game warden	conservation programmes officer
http://data.europa.eu/esco/isco/C2133	http://data.europa.eu/esco/occupation/80d880ec-3bae-45a2-a2d3-41345ee0b319	environmental enforcement officer	fish and game warden
http://data.europa.eu/esco/isco/C2133	http://data.europa.eu/esco/occupation/80d880ec-3bae-45a2-a2d3-41345ee0b319	zoo field conservation officer	fish and game warden
http://data.europa.eu/esco/isco/C2141	http://data.europa.eu/esco/occupation/2bf5169b-2c89-451a-9274-e2b4bc1f9487	textile technologist	clothing technologist
http://data.europa.eu/esco/isco/C2141	http://data.europa.eu/esco/occupation/2bf5169b-2c89-451a-9274-e2b4bc1f9487	clothing technician	clothing technologist
http://data.europa.eu/esco/isco/C2141	http://data.europa.eu/esco/occupation/2bf5169b-2c89-451a-9274-e2b4bc1f9487	garment technologist	clothing engineer
http://data.europa.eu/esco/isco/C2141	http://data.europa.eu/esco/occupation/2bf5169b-2c89-451a-9274-e2b4bc1f9487	clothing technician	textile technologist
http://data.europa.eu/esco/isco/C2141	http://data.europa.eu/esco/occupation/2bf5169b-2c89-451a-9274-e2b4bc1f9487	clothing technologist	garment technologist
http://data.europa.eu/esco/isco/C2141	http://data.europa.eu/esco/occupation/2bf5169b-2c89-451a-9274-e2b4bc1f9487	clothing engineer	clothing technician
http://data.europa.eu/esco/isco/C2141	http://data.europa.eu/esco/occupation/2bf5169b-2c89-451a-9274-e2b4bc1f9487	clothing technician	garment technologist
http://data.europa.eu/esco/isco/C2141	http://data.europa.eu/esco/occupation/2bf5169b-2c89-451a-9274-e2b4bc1f9487	textile technologist	clothing production engineer
http://data.europa.eu/esco/isco/C2141	http://data.europa.eu/esco/occupation/2bf5169b-2c89-451a-9274-e2b4bc1f9487	textile technologist	clothing engineer
http://data.europa.eu/esco/isco/C2141	http://data.europa.eu/esco/occupation/2bf5169b-2c89-451a-9274-e2b4bc1f9487	clothing technician	clothing production engineer
http://data.europa.eu/esco/isco/C2141	http://data.europa.eu/esco/occupation/b5eaf231-77ad-4a86-8e54-15cc4398aad2	processes engineer	process technology engineering consultant
http://data.europa.eu/esco/isco/C2141	http://data.europa.eu/esco/occupation/b5eaf231-77ad-4a86-8e54-15cc4398aad2	processes engineer	process engineering specialist
http://data.europa.eu/esco/isco/C2141	http://data.europa.eu/esco/occupation/b5eaf231-77ad-4a86-8e54-15cc4398aad2	process engineer	process technology engineering consultant
http://data.europa.eu/esco/isco/C2141	http://data.europa.eu/esco/occupation/b5eaf231-77ad-4a86-8e54-15cc4398aad2	process engineering expert	manufacturing systems engineer
http://data.europa.eu/esco/isco/C2141	http://data.europa.eu/esco/occupation/b5eaf231-77ad-4a86-8e54-15cc4398aad2	process engineer	process technology engineer
http://data.europa.eu/esco/isco/C2141	http://data.europa.eu/esco/occupation/b5eaf231-77ad-4a86-8e54-15cc4398aad2	process engineering specialist	process technology engineering adviser
http://data.europa.eu/esco/isco/C2141	http://data.europa.eu/esco/occupation/b5eaf231-77ad-4a86-8e54-15cc4398aad2	process technology engineering consultant	process engineering adviser
http://data.europa.eu/esco/isco/C2141	http://data.europa.eu/esco/occupation/b5eaf231-77ad-4a86-8e54-15cc4398aad2	processing engineer	process technology engineering consultant
http://data.europa.eu/esco/isco/C2141	http://data.europa.eu/esco/occupation/b5eaf231-77ad-4a86-8e54-15cc4398aad2	process technology engineer	manufacturing systems engineer
http://data.europa.eu/esco/isco/C2141	http://data.europa.eu/esco/occupation/b5eaf231-77ad-4a86-8e54-15cc4398aad2	process engineering adviser	process engineering expert
http://data.europa.eu/esco/isco/C2141	http://data.europa.eu/esco/occupation/85acc7e9-1fac-4e91-962b-8b8031f39487	fabric technologist	analytical textile technologist
http://data.europa.eu/esco/isco/C2141	http://data.europa.eu/esco/occupation/85acc7e9-1fac-4e91-962b-8b8031f39487	textile manufacturing department manager	textile engineer
http://data.europa.eu/esco/isco/C2141	http://data.europa.eu/esco/occupation/85acc7e9-1fac-4e91-962b-8b8031f39487	fabric technologist	textile technologist
http://data.europa.eu/esco/isco/C2141	http://data.europa.eu/esco/occupation/85acc7e9-1fac-4e91-962b-8b8031f39487	analytical textile technologist	textile technology officer
http://data.europa.eu/esco/isco/C2141	http://data.europa.eu/esco/occupation/85acc7e9-1fac-4e91-962b-8b8031f39487	analytical textile technologist	textile manufacturing department manager
http://data.europa.eu/esco/isco/C2141	http://data.europa.eu/esco/occupation/85acc7e9-1fac-4e91-962b-8b8031f39487	textile engineer	fabric technologist
http://data.europa.eu/esco/isco/C2141	http://data.europa.eu/esco/occupation/85acc7e9-1fac-4e91-962b-8b8031f39487	textile manufacturing department manager	textile technologist
http://data.europa.eu/esco/isco/C2141	http://data.europa.eu/esco/occupation/85acc7e9-1fac-4e91-962b-8b8031f39487	textile technology officer	fabric technologist
http://data.europa.eu/esco/isco/C2141	http://data.europa.eu/esco/occupation/85acc7e9-1fac-4e91-962b-8b8031f39487	textile manufacturing department manager	textile technology officer
http://data.europa.eu/esco/isco/C2141	http://data.europa.eu/esco/occupation/85acc7e9-1fac-4e91-962b-8b8031f39487	fabric technologist	textile manufacturing department manager
http://data.europa.eu/esco/isco/C2141	http://data.europa.eu/esco/occupation/8a925aca-f636-437c-8962-5deae170e246	food and drinks packaging technologist	food and beverage packaging technologist
http://data.europa.eu/esco/isco/C2141	http://data.europa.eu/esco/occupation/8a925aca-f636-437c-8962-5deae170e246	food and beverage packaging technologist	food and beverage packaging expert
http://data.europa.eu/esco/isco/C2141	http://data.europa.eu/esco/occupation/8a925aca-f636-437c-8962-5deae170e246	food and drinks packaging technologist	food and beverage packaging expert
http://data.europa.eu/esco/isco/C2141	http://data.europa.eu/esco/occupation/8a925aca-f636-437c-8962-5deae170e246	food and beverage packaging technologist	food and beverage packaging specialist
http://data.europa.eu/esco/isco/C2141	http://data.europa.eu/esco/occupation/8a925aca-f636-437c-8962-5deae170e246	food and beverage packaging technologist	food and drinks packaging expert
http://data.europa.eu/esco/isco/C2141	http://data.europa.eu/esco/occupation/8a925aca-f636-437c-8962-5deae170e246	food and beverage packaging specialist	food and drinks packaging expert
http://data.europa.eu/esco/isco/C2141	http://data.europa.eu/esco/occupation/8a925aca-f636-437c-8962-5deae170e246	food and beverage packaging expert	food and beverage packaging specialist
http://data.europa.eu/esco/isco/C2141	http://data.europa.eu/esco/occupation/8a925aca-f636-437c-8962-5deae170e246	food and drinks packaging technologist	food and drinks packaging expert
http://data.europa.eu/esco/isco/C2141	http://data.europa.eu/esco/occupation/8a925aca-f636-437c-8962-5deae170e246	food and beverage packaging expert	food and drinks packaging expert
http://data.europa.eu/esco/isco/C2141	http://data.europa.eu/esco/occupation/8a925aca-f636-437c-8962-5deae170e246	food and drinks packaging technologist	food and beverage packaging specialist
http://data.europa.eu/esco/isco/C2141	http://data.europa.eu/esco/occupation/ec5a067f-6278-4e35-990f-c9b7205a9ff4	vehicle homologation engineer	homologation engineer
http://data.europa.eu/esco/isco/C2141	http://data.europa.eu/esco/occupation/ec5a067f-6278-4e35-990f-c9b7205a9ff4	homologation engineer	automotive homologation manager
http://data.europa.eu/esco/isco/C2141	http://data.europa.eu/esco/occupation/ec5a067f-6278-4e35-990f-c9b7205a9ff4	automotive homologation engineer	homologation engineer
http://data.europa.eu/esco/isco/C2141	http://data.europa.eu/esco/occupation/ec5a067f-6278-4e35-990f-c9b7205a9ff4	automotive homologation specialist	homologation manager
http://data.europa.eu/esco/isco/C2141	http://data.europa.eu/esco/occupation/ec5a067f-6278-4e35-990f-c9b7205a9ff4	automotive homologation engineer	automotive homologation specialist
http://data.europa.eu/esco/isco/C2141	http://data.europa.eu/esco/occupation/ec5a067f-6278-4e35-990f-c9b7205a9ff4	automotive homologation engineer	vehicle homologation engineer
http://data.europa.eu/esco/isco/C2141	http://data.europa.eu/esco/occupation/ec5a067f-6278-4e35-990f-c9b7205a9ff4	homologation engineer	homologation manager
http://data.europa.eu/esco/isco/C2141	http://data.europa.eu/esco/occupation/ec5a067f-6278-4e35-990f-c9b7205a9ff4	automotive homologation manager	homologation manager
http://data.europa.eu/esco/isco/C2141	http://data.europa.eu/esco/occupation/ec5a067f-6278-4e35-990f-c9b7205a9ff4	automotive homologation specialist	automotive homologation manager
http://data.europa.eu/esco/isco/C2141	http://data.europa.eu/esco/occupation/ec5a067f-6278-4e35-990f-c9b7205a9ff4	automotive homologation specialist	vehicle homologation engineer
http://data.europa.eu/esco/isco/C2141	http://data.europa.eu/esco/occupation/53d2052f-edc0-4f44-8be1-164526412bfe	industrial technology engineer	industrial technology engineering expert
http://data.europa.eu/esco/isco/C2141	http://data.europa.eu/esco/occupation/53d2052f-edc0-4f44-8be1-164526412bfe	industrial engineering expert	industrial waste engineer
http://data.europa.eu/esco/isco/C2141	http://data.europa.eu/esco/occupation/53d2052f-edc0-4f44-8be1-164526412bfe	industrial engineering specialist	industrial technology engineering consultant
http://data.europa.eu/esco/isco/C2141	http://data.europa.eu/esco/occupation/53d2052f-edc0-4f44-8be1-164526412bfe	industrial engineering expert	industrial technology engineering adviser
http://data.europa.eu/esco/isco/C2141	http://data.europa.eu/esco/occupation/53d2052f-edc0-4f44-8be1-164526412bfe	industrial engineers	industrial engineering adviser
http://data.europa.eu/esco/isco/C2141	http://data.europa.eu/esco/occupation/53d2052f-edc0-4f44-8be1-164526412bfe	industrial engineers	industrial engineering consultant
http://data.europa.eu/esco/isco/C2141	http://data.europa.eu/esco/occupation/53d2052f-edc0-4f44-8be1-164526412bfe	industrial technology engineer	industrial engineer
http://data.europa.eu/esco/isco/C2141	http://data.europa.eu/esco/occupation/53d2052f-edc0-4f44-8be1-164526412bfe	industrial technology engineer	industrial technology engineering consultant
http://data.europa.eu/esco/isco/C2141	http://data.europa.eu/esco/occupation/53d2052f-edc0-4f44-8be1-164526412bfe	industrial engineering consultant	industrial technology engineering expert
http://data.europa.eu/esco/isco/C2141	http://data.europa.eu/esco/occupation/53d2052f-edc0-4f44-8be1-164526412bfe	industrial engineers	industrial technology engineering expert
http://data.europa.eu/esco/isco/C2141	http://data.europa.eu/esco/occupation/6818c837-072a-4120-b913-bd360b7b14d0	manufacturing technology engineering adviser	manufacturing engineer
http://data.europa.eu/esco/isco/C2141	http://data.europa.eu/esco/occupation/6818c837-072a-4120-b913-bd360b7b14d0	manufacturing engineering expert	manufacturing engineer
http://data.europa.eu/esco/isco/C2141	http://data.europa.eu/esco/occupation/6818c837-072a-4120-b913-bd360b7b14d0	manufacturing engineering consultant	manufacturing engineering specialist
http://data.europa.eu/esco/isco/C2141	http://data.europa.eu/esco/occupation/6818c837-072a-4120-b913-bd360b7b14d0	manufacturing engineer	manufacturing engineering adviser
http://data.europa.eu/esco/isco/C2141	http://data.europa.eu/esco/occupation/6818c837-072a-4120-b913-bd360b7b14d0	manufacturing engineering expert	MfgE
http://data.europa.eu/esco/isco/C2141	http://data.europa.eu/esco/occupation/6818c837-072a-4120-b913-bd360b7b14d0	manufacturing technology engineer	MfgE
http://data.europa.eu/esco/isco/C2141	http://data.europa.eu/esco/occupation/6818c837-072a-4120-b913-bd360b7b14d0	manufacturing technology engineer	battery manufacturing engineer
http://data.europa.eu/esco/isco/C2141	http://data.europa.eu/esco/occupation/6818c837-072a-4120-b913-bd360b7b14d0	manufacturing technology engineering expert	manufacturing engineering consultant
http://data.europa.eu/esco/isco/C2141	http://data.europa.eu/esco/occupation/6818c837-072a-4120-b913-bd360b7b14d0	MfgE	manufacturing engineer
http://data.europa.eu/esco/isco/C2141	http://data.europa.eu/esco/occupation/6818c837-072a-4120-b913-bd360b7b14d0	manufacturing technology engineering specialist	manufacturing engineering adviser
http://data.europa.eu/esco/isco/C2141	http://data.europa.eu/esco/occupation/d7380260-1386-4e36-98b5-8115ca4a3536	production engineering adviser	planning and production support manager
http://data.europa.eu/esco/isco/C2141	http://data.europa.eu/esco/occupation/d7380260-1386-4e36-98b5-8115ca4a3536	productions engineer	agricultural production engineer
http://data.europa.eu/esco/isco/C2141	http://data.europa.eu/esco/occupation/d7380260-1386-4e36-98b5-8115ca4a3536	production engineering consultant	production engineer
http://data.europa.eu/esco/isco/C2141	http://data.europa.eu/esco/occupation/d7380260-1386-4e36-98b5-8115ca4a3536	production engineering expert	production engineering adviser
http://data.europa.eu/esco/isco/C2141	http://data.europa.eu/esco/occupation/d7380260-1386-4e36-98b5-8115ca4a3536	agricultural production engineer	planning and production support manager
http://data.europa.eu/esco/isco/C2141	http://data.europa.eu/esco/occupation/d7380260-1386-4e36-98b5-8115ca4a3536	productions engineer	production engineering consultant
http://data.europa.eu/esco/isco/C2141	http://data.europa.eu/esco/occupation/d7380260-1386-4e36-98b5-8115ca4a3536	agricultural production engineer	production engineer
http://data.europa.eu/esco/isco/C2141	http://data.europa.eu/esco/occupation/d7380260-1386-4e36-98b5-8115ca4a3536	production engineering consultant	production engineering specialist
http://data.europa.eu/esco/isco/C2141	http://data.europa.eu/esco/occupation/d7380260-1386-4e36-98b5-8115ca4a3536	production engineering consultant	agricultural production engineer
http://data.europa.eu/esco/isco/C2141	http://data.europa.eu/esco/occupation/d7380260-1386-4e36-98b5-8115ca4a3536	planning and production support manager	productions engineer
http://data.europa.eu/esco/isco/C2141	http://data.europa.eu/esco/occupation/bb609566-3ab6-44dd-8f48-cf0b15b96827	automated systems specialist	automation systems engineer
http://data.europa.eu/esco/isco/C2141	http://data.europa.eu/esco/occupation/bb609566-3ab6-44dd-8f48-cf0b15b96827	engineer in automated systems	unmanned vessel engineer
http://data.europa.eu/esco/isco/C2141	http://data.europa.eu/esco/occupation/bb609566-3ab6-44dd-8f48-cf0b15b96827	automation systems engineer	engineer in automation systems
http://data.europa.eu/esco/isco/C2141	http://data.europa.eu/esco/occupation/bb609566-3ab6-44dd-8f48-cf0b15b96827	automation engineer	automation systems engineer
http://data.europa.eu/esco/isco/C2141	http://data.europa.eu/esco/occupation/bb609566-3ab6-44dd-8f48-cf0b15b96827	specialist in automated systems	automated systems specialist
http://data.europa.eu/esco/isco/C2141	http://data.europa.eu/esco/occupation/bb609566-3ab6-44dd-8f48-cf0b15b96827	manufacturing  engineer in automation	vessel autonomy engineer
http://data.europa.eu/esco/isco/C2141	http://data.europa.eu/esco/occupation/bb609566-3ab6-44dd-8f48-cf0b15b96827	engineer in automation	automated systems engineer
http://data.europa.eu/esco/isco/C2141	http://data.europa.eu/esco/occupation/bb609566-3ab6-44dd-8f48-cf0b15b96827	fleet autonomy system engineer	agricultural automation engineer
http://data.europa.eu/esco/isco/C2141	http://data.europa.eu/esco/occupation/bb609566-3ab6-44dd-8f48-cf0b15b96827	specialist in automated systems	unmanned vessel engineer
http://data.europa.eu/esco/isco/C2141	http://data.europa.eu/esco/occupation/bb609566-3ab6-44dd-8f48-cf0b15b96827	engineer in automation	unmanned vessel engineer
http://data.europa.eu/esco/isco/C2141	http://data.europa.eu/esco/occupation/2f26a52b-cf45-4282-9138-478252161f00	food production engineer	food engineer
http://data.europa.eu/esco/isco/C2141	http://data.europa.eu/esco/occupation/dca305c8-d665-462c-bdc9-c3a19734ba18	surface engineers	surface equipment operator
http://data.europa.eu/esco/isco/C2141	http://data.europa.eu/esco/occupation/dca305c8-d665-462c-bdc9-c3a19734ba18	surface equipment operator	surface technology engineering consultant
http://data.europa.eu/esco/isco/C2141	http://data.europa.eu/esco/occupation/dca305c8-d665-462c-bdc9-c3a19734ba18	corrosion engineer	surface engineering worker
http://data.europa.eu/esco/isco/C2141	http://data.europa.eu/esco/occupation/dca305c8-d665-462c-bdc9-c3a19734ba18	engineering operative	engineering operator
http://data.europa.eu/esco/isco/C2141	http://data.europa.eu/esco/occupation/dca305c8-d665-462c-bdc9-c3a19734ba18	surface engineering specialist	surface equipment operator
http://data.europa.eu/esco/isco/C2141	http://data.europa.eu/esco/occupation/dca305c8-d665-462c-bdc9-c3a19734ba18	surface engineering equipment technician	surface engineering operator
http://data.europa.eu/esco/isco/C2141	http://data.europa.eu/esco/occupation/dca305c8-d665-462c-bdc9-c3a19734ba18	engineering operative	surface engineer
http://data.europa.eu/esco/isco/C2141	http://data.europa.eu/esco/occupation/dca305c8-d665-462c-bdc9-c3a19734ba18	surface technology engineering adviser	surface engineering consultant
http://data.europa.eu/esco/isco/C2141	http://data.europa.eu/esco/occupation/dca305c8-d665-462c-bdc9-c3a19734ba18	surface engineering consultant	surface engineering expert
http://data.europa.eu/esco/isco/C2141	http://data.europa.eu/esco/occupation/dca305c8-d665-462c-bdc9-c3a19734ba18	surface technology engineering adviser	engineering operative
http://data.europa.eu/esco/isco/C2141	http://data.europa.eu/esco/occupation/91d0f74b-8612-49cc-a7da-83ee3c4b94d9	industrial process engineer	leather goods industrial engineer
http://data.europa.eu/esco/isco/C2141	http://data.europa.eu/esco/occupation/91d0f74b-8612-49cc-a7da-83ee3c4b94d9	leather goods industrial engineer	manufacturing operations manager
http://data.europa.eu/esco/isco/C2141	http://data.europa.eu/esco/occupation/91d0f74b-8612-49cc-a7da-83ee3c4b94d9	manufacturing operations manager	process improvement engineer
http://data.europa.eu/esco/isco/C2141	http://data.europa.eu/esco/occupation/91d0f74b-8612-49cc-a7da-83ee3c4b94d9	process improvement engineer	leather goods manufacturing technician
http://data.europa.eu/esco/isco/C2141	http://data.europa.eu/esco/occupation/91d0f74b-8612-49cc-a7da-83ee3c4b94d9	industrial engineering supervisor	engineering technician
http://data.europa.eu/esco/isco/C2141	http://data.europa.eu/esco/occupation/91d0f74b-8612-49cc-a7da-83ee3c4b94d9	industrial engineer	industrial process engineer
http://data.europa.eu/esco/isco/C2141	http://data.europa.eu/esco/occupation/91d0f74b-8612-49cc-a7da-83ee3c4b94d9	manufacturing engineer	leather goods industrial engineer
http://data.europa.eu/esco/isco/C2141	http://data.europa.eu/esco/occupation/91d0f74b-8612-49cc-a7da-83ee3c4b94d9	manufacturing operations manager	leather goods engineer
http://data.europa.eu/esco/isco/C2141	http://data.europa.eu/esco/occupation/91d0f74b-8612-49cc-a7da-83ee3c4b94d9	industrial engineering supervisor	manufacturing operations manager
http://data.europa.eu/esco/isco/C2141	http://data.europa.eu/esco/occupation/91d0f74b-8612-49cc-a7da-83ee3c4b94d9	manufacturing engineer	leather goods manufacturing technician
http://data.europa.eu/esco/isco/C2141	http://data.europa.eu/esco/occupation/97d65832-3817-4ded-946b-cfc4a0237b9a	leather orders planner	leather production planners
http://data.europa.eu/esco/isco/C2141	http://data.europa.eu/esco/occupation/97d65832-3817-4ded-946b-cfc4a0237b9a	leather production planner	leather production scheduler
http://data.europa.eu/esco/isco/C2141	http://data.europa.eu/esco/occupation/97d65832-3817-4ded-946b-cfc4a0237b9a	leather materials planner	leather orders planner
http://data.europa.eu/esco/isco/C2141	http://data.europa.eu/esco/occupation/97d65832-3817-4ded-946b-cfc4a0237b9a	leather production control planner	leather production scheduler
http://data.europa.eu/esco/isco/C2141	http://data.europa.eu/esco/occupation/97d65832-3817-4ded-946b-cfc4a0237b9a	leather production scheduler	leather orders planner
http://data.europa.eu/esco/isco/C2141	http://data.europa.eu/esco/occupation/97d65832-3817-4ded-946b-cfc4a0237b9a	leather production scheduler	leather production planner and scheduler
http://data.europa.eu/esco/isco/C2141	http://data.europa.eu/esco/occupation/97d65832-3817-4ded-946b-cfc4a0237b9a	leather production control planner	leather production planner and scheduler
http://data.europa.eu/esco/isco/C2141	http://data.europa.eu/esco/occupation/97d65832-3817-4ded-946b-cfc4a0237b9a	leather production planners	leather production control planner
http://data.europa.eu/esco/isco/C2141	http://data.europa.eu/esco/occupation/97d65832-3817-4ded-946b-cfc4a0237b9a	leather production planner and scheduler	leather production planner
http://data.europa.eu/esco/isco/C2141	http://data.europa.eu/esco/occupation/97d65832-3817-4ded-946b-cfc4a0237b9a	leather production planner	leather materials planner
http://data.europa.eu/esco/isco/C2141	http://data.europa.eu/esco/occupation/615920c5-4f63-4eb3-8b60-afaaed3ab1ff	maintenance engineer	mechanical engineer
http://data.europa.eu/esco/isco/C2141	http://data.europa.eu/esco/occupation/615920c5-4f63-4eb3-8b60-afaaed3ab1ff	maintenance engineer	maintenance and repair manager
http://data.europa.eu/esco/isco/C2141	http://data.europa.eu/esco/occupation/615920c5-4f63-4eb3-8b60-afaaed3ab1ff	equipment engineer	machine engineer
http://data.europa.eu/esco/isco/C2141	http://data.europa.eu/esco/occupation/615920c5-4f63-4eb3-8b60-afaaed3ab1ff	maintenance and repair superintendent	repair engineer
http://data.europa.eu/esco/isco/C2141	http://data.europa.eu/esco/occupation/615920c5-4f63-4eb3-8b60-afaaed3ab1ff	plant engineer	equipment engineer
http://data.europa.eu/esco/isco/C2141	http://data.europa.eu/esco/occupation/615920c5-4f63-4eb3-8b60-afaaed3ab1ff	engineering manager	equipment engineer
http://data.europa.eu/esco/isco/C2141	http://data.europa.eu/esco/occupation/615920c5-4f63-4eb3-8b60-afaaed3ab1ff	site superintendent	plant maintenance engineer
http://data.europa.eu/esco/isco/C2141	http://data.europa.eu/esco/occupation/615920c5-4f63-4eb3-8b60-afaaed3ab1ff	plant repair engineer	plant maintenance engineer
http://data.europa.eu/esco/isco/C2141	http://data.europa.eu/esco/occupation/615920c5-4f63-4eb3-8b60-afaaed3ab1ff	plant maintenance engineer	battery maintenance engineer
http://data.europa.eu/esco/isco/C2141	http://data.europa.eu/esco/occupation/615920c5-4f63-4eb3-8b60-afaaed3ab1ff	manufacturing systems engineer	plant maintenance engineer
http://data.europa.eu/esco/isco/C2141	http://data.europa.eu/esco/occupation/8de99659-5b10-4825-ac67-0c50189bcc3c	packaging technologist	packaging manager
http://data.europa.eu/esco/isco/C2141	http://data.europa.eu/esco/occupation/8de99659-5b10-4825-ac67-0c50189bcc3c	trainee operations manager	trainee mail and packaging manager
http://data.europa.eu/esco/isco/C2141	http://data.europa.eu/esco/occupation/8de99659-5b10-4825-ac67-0c50189bcc3c	packaging development manager	packaging technologist
http://data.europa.eu/esco/isco/C2141	http://data.europa.eu/esco/occupation/8de99659-5b10-4825-ac67-0c50189bcc3c	trainee mail and packaging manager	graduate mail and packaging manager
